,symptom,label
644,안녕하세요 한인 미용실이 없는 해외에서 새로운 미용실 좀 가보겠다고 시도해 봤다가 도저히 참을 수 없는 케미컬을 두피에 도포한 지 오분만에 속이 매스껍고 눈도 두피도 참을 수 없이 아파 감고 나왔습니다하루가 지났는데도 두피와 피부가 드라이 되는 듯 조여지는 쓰라림이 가끔씩 느껴지는데요 머리에 샴푸를 데도 될까 걱정됩니다가뜩이나 머리 숱도 없는데ㅠㅠㅠ두피에 쌓인 독소를 빼는 법 아시는 전문가분들 계실까요 두피 치유 법에 좋은 팁 좀 알려주십시오,두피
645,안녕하세요 제가 머리카락 정리 하다가 뭐가 만져저서 사진 찍어 보니 두피에 뭐가 났더라구요 이게 뭔가요 점인가요,두피
646,안녕하세요 겨울철만 되면 머리를 흔들면 흰색 비듬각질같은게 우수수 떨어지는데 제 두피가 건조하거든요 기름지진 않고 푸석해요 그래서 가습기 사고 물많이 마시고 샴푸랑 헤어 토닉도 샀는데 뭔가 두피 자체에 건조함은 10프로정도 채워지지 않는거 같은기분입니다 ㅠㅠ두피 보습에 좋은 오일이나 뭐 다 알려주세요 사용법도요  코코넛 오일이 좋다고도 하고 헤어오일도 좋다고 하는데 뭐가 다른건지 뭐가 좋은지 알려주시면 바로 내공 100 드리겠씁니다,두피
647,미용실을 갓는데 두피가 일어낫다고 하시더라고요 사진을 찍어서 보여주는데 두피가 붉더라고요 요즘 좀 간지럽기도하고 무슨병인지 샴푸를 어떤거를쓰고 어디병원을 가야하는지 혹시 알수잇을까요,두피
648,고3 남자인데 가끔 두피가 뜨거운 느낌이 들고 좀 자주 가려운 편이에요 두피가 아플때도 있고비듬도 많고 하루라도 머리 안 감으면 머리에 손가락 대면 기름이 묻어요탈모는 나이 때문인지 아직 없는거 같아요지루성 두피염 같기도 한데 지금은 학생이라 졸업하고 대학 갔을 때 피부과도 한번 가볼까 싶은데 그때까지 어떻게 관리해야 이런 증상들이 나아질까요,두피
649,특별한 외상은 없었고 어제 머리감는데 두피가 좀 들어가있는 느낌이 들어서 계속 신경이 쓰여서 어제 종일 정수리부분을 손으로 만지고 꾹꾹 누르고 그랬습니다  근데 어제 저녁부터 지금까지 정수리부분이 두피가 화끈거리고 그 두피 시원해지는 샴푸 썼을때 그런느낌이 있습니다 ㅠㅠ 어제부터 두피를 많이 만져 이런 증상이 나타날수도 있나요,두피
650,두피에서 막 떨어집니다 긁으면 맨날 씻습니다 샴푸질 두피까지 해주고요병원가야되나요,두피
651,두피샴푸 추천 받아서 하나 써보려고 하는데 전부다좋다고만 나와있어서 두피샴푸 추천을 믿을수가 없어요두피샴푸 추천 괜찮은거로 하나만 해주세요지성민감성 두피라 성분 독하지 않은거로 두피샴푸 추천 부탁드려요,두피
652,두피 관리하려고 두피보습제 바르는 경우가 있잖아요근데 두피보습제가 두피를 촉촉하게 즉 습하게 만드는건데두피에 정말 괜찮은가요드라이기로 머리 말릴때 두피 바싹 말리라고 두피 습한거 안좋다고 하는데 대체 뭐가 맞는건가요,두피
653,탈염색 안 한지는 4개월 째 되어 가는데 머리를 감고 나면 두피에 각질이 많아요ㅜ건조해서 그런거 같아요간지럽지도 않고 중간중간 두피가 빨갛긴합니다그로우어스 두피 스케일러도 사용해봤는데 효과는 없었어요ㅜㅜ 샴푸 헤드앤숄더꺼 사볼까요 니조랄을 써야 될까요도와주세요ㅜㅜㅜㅜㅠㅠㅠ광고는 하지 말아주세요,두피
654,최근 두피에 뾰루지 같은 게 자주납니다 가렵기도 하구요 이거 혹시 두피지루성피부염 증상인가요ㅠㅠ 현재 두피로 발병된 지루성으로 인해 걱정이 많으시리라,두피
655,두피비듬이요 원형탈모 두피 뾰루지도 많앗는데 지금은 사라지고 두피에 비듬이 딱붙어잇어요 어떡하죠 좋은제품 다써봣는데요 ㅜㅜ 피부과가야할까여 두피에 비듬이 엄청많아요 하루에 한번 두피를 다 긁어서 털고 샴푸해요 그럼 담날또 생겨잇구요 긁어내야 그나마 그날 하루는 비듬이 머리에서 안나와요 어떡해야하나요하루라도안감으면 가렵구 기름져요 2일에한번 감습니다 엌지해야하나요 피부과를가야대나요ㅔ 하루긁어놔둬 다음날엔또생겨여,두피
656,샴푸하기전에머리에 물을 안적신 상태에서머리전체를 한번 빗어내고바가지에 샴푸 몇번짜서 거품을 많이냅니다거품을 두피에 묻혀서 두피브러쉬로 두피전체를 골고루 마사지샴푸를 합니다5분정도 방치후 머리를 행궈냅니다이방법으로 지금 두어번정도 머리를 감았는데시간이 좀 걸려서그렇지시원하고 잘 감기는거같아요혹시 전문가님들 보시기는 어떠신지의견궁금합니다,두피
657,원래 이런적이 없는데 요근래 모가 얇아지고 많이 빠지고 이유없이 두피가 간지럽더라구요 이틀에 한번 머리를 감거나 대부분 하루에 한번씩 씻으려흐는데안씻어서 그런것 같진 않고왜이러죠막 두피 각질 이런게 생겨서 그런것 같은 이미지에 ㅠㅠ진짜 심각해요 ㅠㅠ사진 잘 보시면 두피에 각질처럼 뭐가 막 징그럽게 올라와있어요,두피
658,붙임머리 장기간 하고 두피가 약해져 있는상태로 미용실에서 두피케어를 받았는데 뾰루지가 났어요 이럴수있나요,두피
659,고1 여학생입니다 자가격리하면서 잘 씻지 못했던 바람에 두피를 뜯는 습관이 생겼었는데 그 이후로 씻은 당일에도 자꾸 두피 껍질 을 뜯어요 자꾸 뜯기시작하니까 두피가 자주 가렵고 각질의 크기도 커지는 것 같아요 뭔지 궁금해서 찾아봤는데 지루성 두피염만 가득 나오는데 딱히 제 두피는 붉지도 않고 머리 이틀정도 안감아도 안기름져요 이런식으로두피 뜯으면 무슨 눈내리듯 비듬만 우수수 떨어지는데 뜯는 습관 중단하면 전처럼 돌아올까요 아니면 피부과 등의 시술을 받아야할까요,두피
660,학생인데 제가 두피 쪽이랑 얼굴 쪽에껍질이 많이 일어나서요 그래서 연고를바르고 있는데 비판텐을 바르고 있거든요근데 두피 쪽에도 바르다보니까 비판텐연고 자체가 좀 꾸덕한 느낌이라 해야될까요좀 그래서 두피 쪽은 바르니까 머리가 떡진 거 처럼보이더라구요 그래서 그냥 좀 묽은 연고그렇게 막 꾸덕하지 않은 연고를 바르고 싶은데피부과 안 가고 약국에서 쉽게 살 수 있는덜 꾸덕한 연고 좀 추천해 주세요,두피
661,두피팩을 꼼꼼히 충분히 바라도 1시간에 두피를 보면 생선비늘처럼 두피에붙어있어요 그리고 또 당김건조함 느껴지고 긁으면 아주 얇은 각질들이 나오는데스크럽을 하면 더 건조해질까봐 어떻게 해야할지 고민중이예요 뭐가 문제인걸까요그리고 어떤 제품을 써야 두피에 얇은 각질이 안생길까요미용실에서 쿨링팩을 하고나면 이틀정도는당김도 안느껴지고 간지럽지 않았어요미용전용제품하고 대중에서 판매하는것과 어떤차이가 있는지 알고싶고 추천해주실만한 두피팩이 있으실까요또 머리카락도 많이 빠져요,두피
662,제가 몇년 전부터 건성 두피로 알고있었습니다여드름 잘 없고 두피가 벌겋지 않은데손발이 항상 건조하고 얼굴도 건조하다는 느낌을 받았거든요 물 많이 먹고 두피 스케일링클리닉건성샴푸다 써봤지만 각질 때문에 스트레스 였습니다 그런데 제가 저번달 부터 자취를 시작하고여드름도 조금씩 올라오고 피부과에선 각질보고지루성 두피염이라 하더라고요유분이 많고 수분이 적은것도 이해가 가고그러면 건성이자 지성인 것인데건성은 샴푸를 줄이고 지성은 자주 감아줘야 한다는데뭐가 맞을까요광고성매크로 답변은 차단하겠습니다,두피
663,작년 여름겨울쯤에도 이랬던것 같은데 두피가 너무 간지러워요 자기전에 침대에 누워도 머리가 간지러워서 못잘 정도에요 긁을때 비듬도 같이 떨어지고요 두피가 전체적으로 다 열이 잇는것 같아요 하루에 한번씩 머리를 감는데도 이래요 머리는 선풍ㅇ기로 말려요 병원 가 봐라 이런 뻔한 말 말고 두피 열 내리는 방법간지러움 없애는 방법좀 알려주세요,두피
664,일주일전부터 머리를 감아도 떡이 져있어요 원래 안그랬는데 머리감고 2시간정도 지나면 두피쪽만 떡이져있어요 머리잘말리는데 왜그런가요 그리고 두피만지면 손이 살짝 끈적한 느낌도 있는데 뭔지 알려주세요 ㅜㅜ,두피
665,제가 원래는 두피가 되게 건성이었는데 어쩔수없이 가족이 사용하는 탈모샴푸를 사용하다보니 머리가 하루만 안감아도 떡지고 기름져졌습니다 미용실에 가보니 확연히 그렇다는데 어떤샴푸든 괜찮으니 예전 두피로 돌아갈 수 있는 샴푸좀 추천해주세요 머릿결에도 좋으면 더 좋습니다 나이는 15살입니다,두피
666,이번에 코로나 자가격리때문에 일주일동안 머리 안감은적이있는데 머리를 너무 오랫동안 안감아서 그런건지 머리를 감아도 두피각질이 엄청큰게 많이ㅣ떨어져요 살면서 이렇게 두피각질 심한적이없었는데 머리 일주일동안 안감으면 이렇게 될 수 있는건가요 어떻게 해야 없어지나여,두피
667,제가 두피에 상처가 있는 상태에서 염색 탈색을 해서 두피에 상처도 크게생겼고 머리가 끊겨요 좋은 샴푸 추천해주세요 ㅠㅠㅠ,두피
668,몇년째 고생중입니다 하루라도 안감으면 떡지고 가렵고 두피에 비듬들이 두피에 딱붙어잇어 손톱으로 긁고 털고 머리감습니다 감아도 나오긴하지만 긁어내야 적게나오니다 원형탈모도 생겻엇고요 뾰루지도 두피에많이나요 어떡해야하나요좋다는 제품다써봣지만 달라지지않아요,두피
669,갑자기 두피각질이 많이 일어나서 두피크림을 살까하는데두피크림 사기전까지 두피에 얼굴에 바르는 로션 발라도될까요,두피
670,두피에서 각질이 엄청 나와요기름지고 떡지진 않은데두피가 건조해서 그런가요이름은 뭐고 해결방법은 뭔가요,두피
671,각질이 하나도 없는데 아침부터 두피가 너무 가려웠습니다샴푸 바꾼거는 없고 늘 쓰던거 였습니다 지루성두피염은 아닌것 같은데 각질 없이 두피가 가려울수있나요가려운 부위는 옆통수랑 뒷통수 부분입니다,두피
672,지금 두피가이렇게 올라왔습니다 한 1년된거같은데 심각해진거같아서요 두피병원이 따로있을까요 좋은샴푸 추천드립니다 쿠팡제외,두피
673,저가 한달째 두피 가려움각질 때문에 스트레스를 받고있습니다 ㅠ가끔 앞쪽두피에는 크게 각질이 두피에 있어요 ㅠㅠ지금 헤드엔숄더 가려운두피케어 쓰고있는데 그래도 가려움과 각질은 계속되고있는데 샴푸 추천좀해주세요 ㅠ머리에 기름은 잘안지고 많이 가려운데 건성이 맞는건가요 이제는 살짝 따가운거같기도하네요 ㅠ,두피
674,어느샌가부터 두피에 저런 상처가 생겼습니다 어디에 찍힌거처럼 저렇고 윗부분 두피 살이 B모양으로 울텅불퉁해졌네요 살이많이쪄서 목뒤나 겨드랑이 이런데에 갈라지는 피부가 생긴게 있는데 두피에도 그런건지 궁금합니다 위치는 목 바로 위예요,두피
675,지성두피라 아침에 머리감고 밖에나가서 몇시간있으면 머리가 기름져서 스트레스인데지성두피는 머리감을때 어떻게해야 괜찮은지밖에서는 어떻게해야하는지샴푸 같은건 추천안받습니다,두피
676,남편이 비듬도 있고 금방 기름진 상태로 바뀌어요지금 쓰고 있는 일반샴푸 말고 지루성두피샴푸로 바꿔주려고 하거든요지루성두피샴푸 어떤게 괜찮은가요,두피
677,안녕하세요 아래 사진처럼 두피가 손상되어 딱쟁이처럼뗠어집니다 1 병명이 지루성 두피염 인가요 2 원인 알수있을까요 병원에서는 체질이다라고만 해서 3 지루성 두피샴프쓰면 나아질까요,두피
678,원래 머리 가슴아래정도까지 길이고머리숱도 엄청 많았는데 방학이라 탈색도 하고 땀도 잘 나는 타입이다보니 두피가 자꾸 가렵고 긁게되더라구요ㅜㅜㅜㅜㅜ 두피에는약 바를 방법도없고 ㅜ 어쩌면 좋을까요 ㅜ 머리 자르기는 절대 싫거든요 ㅜ,두피
